ID,game_id,Fixture,Attacking Team,Defending Team,Attacking Team ID,Defending Team ID,Goals Scored,Goals Conceded,Goals Difference,Game State,Side,Early/Lateral/Deep,OPTA Event ID,period_id,min,sec,X Coordinate,Y Coordinate,End X Coordinate,End Y Coordinate,Length Pass,% Distance Along X,Player ID,Player Name,Preferred Foot,Outcome,Keypass/Assist,Blocked Pass,Cutback,OPTA Pull Back Qualifier,Out Of Pitch,Ending Too Wide,Cross Type,Set Piece OPTA Event ID,OPTA Cross Qualifier,Time Between Set Piece and Cross,Number Events Between Set Piece and Cross,Linked 2nd Phase Cross IDs,First Contact Type,First Contact Explanation,First Contact Player ID,First Contact Player Name,First Contact Team ID,First Contact Team Name,First Contact Aerial,Defending Goalkeeper ID,Defending Goalkeeper Name,First Contact Event ID,First Contact Shot,First Contact X Coordinate,First Contact Y Coordinate,Cross After A Penalty Kick,Cross After A Throw-in,Penalty Kick OPTA ID,Throw-in OPTA ID,Time Between Penalty Kick And Cross,Time Between Throw-in And Cross,Time Lapsed From Cross And First Contact
47959,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,0,0,NULL,drawing,Right,Lateral,2174142287,1,2,34,87.7,12.3,93.2,60.2,33.21,5.5,p66975,Luka Milivojevic,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174142287,1,NULL,NULL,,12,Headed Clearance,p200439,Che Adams,t20,,1,p58376,Alex McCarthy,2174142309,0,8.7,43.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47960,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Early,2174144779,1,7,22,80.2,3.1,93.3,42.8,30.37,13.1,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174144779,1,NULL,NULL,,12,Headed Clearance,p173954,Jairo Riedewald,t31,,1,p40836,Vicente Guaita,2174144777,0,7,55.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47961,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Deep,2174144945,1,7,48,99.5,0.5,95.8,39.7,27.04,-3.7,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174144945,1,NULL,NULL,,44,Aerial Duel Won,p80146,Jordan Ayew,t31,,1,p40836,Vicente Guaita,2174144935,0,4.6,59.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47962,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Lateral,2174147035,1,11,16,93.6,13.7,95.4,40.6,18.46,1.8,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p40784,Mamadou Sakho,t31,,0,p40836,Vicente Guaita,2174147059,0,3.4,61.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47963,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Lateral,2174147035,1,11,16,93.6,13.7,95.4,40.6,18.46,1.8,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p40784,Mamadou Sakho,t31,,0,p40836,Vicente Guaita,2174147059,0,3.4,61.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47964,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Early,2174151115,1,19,0,74.7,4.3,90.2,40.7,29.67,15.5,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174151133,0,9.5,57.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48184,f1059900,Watford v Aston Villa,Watford,Aston Villa,t57,t7,0,0,NULL,drawing,Right,Lateral,2174150891,1,18,28,90.7,13.2,93.7,35.4,15.41,3,p232185,Ismaila Sarr,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,8,Interception,p169359,Matt Targett,t7,,0,p21205,Tom Heaton,2174150897,0,7.5,64.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48185,f1059900,Watford v Aston Villa,Watford,Aston Villa,t57,t7,0,0,NULL,drawing,Right,Early,2174151153,1,18,58,82.7,6.5,91.3,46.7,28.77,8.6,p20145,Adrian Mariappa,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p85242,Conor Hourihane,t7,,1,p21205,Tom Heaton,2174151147,0,11.6,50.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48187,f1059900,Watford v Aston Villa,Watford,Aston Villa,t57,t7,0,0,NULL,drawing,Right,Lateral,2174153443,1,23,47,87.6,3.4,90,35.4,21.9,2.4,p20145,Adrian Mariappa,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p123354,Kortney Hause,t7,,0,p21205,Tom Heaton,2174153483,0,10.1,63.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47965,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Early,2174151115,1,19,0,74.7,4.3,90.2,40.7,29.67,15.5,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174151133,0,9.5,57.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47966,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Deep,2174152711,1,22,23,99.5,99.5,96.1,49.7,34.19,-3.4,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174152711,1,NULL,NULL,,41,Punch,p40836,Vicente Guaita,t31,,0,p40836,Vicente Guaita,2174152729,0,6.7,47.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47967,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Lateral,2174153221,1,23,27,90.7,25,96.2,47,16.08,5.5,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174153227,0,4.5,52.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47968,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Lateral,2174153221,1,23,27,90.7,25,96.2,47,16.08,5.5,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174153227,0,4.5,52.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47969,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Early,2174153537,1,23,59,80.1,85.1,91,53.4,24.46,10.9,p128198,Sofiane Boufal,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174153553,0,7.7,41.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47970,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Lateral,2174154283,1,25,54,92.3,83.9,91.5,56.4,18.79,-0.8,p128198,Sofiane Boufal,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p49413,James Tomkins,t31,,0,p40836,Vicente Guaita,2174154291,0,8.4,40.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47971,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Early,2174155403,1,28,35,82.9,81.7,87.5,65.7,11.94,4.6,p128198,Sofiane Boufal,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p58786,Martin Kelly,t31,,1,p40836,Vicente Guaita,2174238781,0,11.1,31.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47972,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Lateral,2174155721,1,29,30,88.8,85.6,90.2,80.5,3.78,1.4,p40146,Ryan Bertrand,Left,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p58786,Martin Kelly,t31,,0,p40836,Vicente Guaita,2174155723,0,8.6,17.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47973,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Deep,2174155909,1,30,4,99.5,99.5,93.6,31.3,46.97,-5.9,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174155909,1,NULL,NULL,,4,Foul Won,p50471,James McArthur,t31,,0,p40836,Vicente Guaita,2174155917,0,5.5,68.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47974,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Early,2174157653,1,34,29,79.3,19.6,98,55.7,31.46,18.7,p101178,James Ward-Prowse,Right,Successful,Keypass,0,0,0,0,0,Crossed Freekick,2174157653,1,NULL,NULL,,13,Miss,p171771,Jan Bednarek,t20,,0,p40836,Vicente Guaita,2174157659,1,98.3,56.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47975,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Deep,2174158379,1,36,8,99.5,99.5,95.4,46.4,36.51,-4.1,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174158379,1,NULL,NULL,,44,Aerial Duel Won,p40836,Vicente Guaita,t31,,1,p40836,Vicente Guaita,2174158383,0,5.8,54.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47976,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Lateral,2174161109,1,42,55,87.9,8.3,88.9,12,2.73,1,p58822,Cédric Soares,Right,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p173954,Jairo Riedewald,t31,,0,p40836,Vicente Guaita,2174161105,0,8.5,81.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47977,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Right,Lateral,2174161109,1,42,55,87.9,8.3,88.9,12,2.73,1,p58822,Cédric Soares,Right,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p173954,Jairo Riedewald,t31,,0,p40836,Vicente Guaita,2174161105,0,8.5,81.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47978,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,0,0,NULL,drawing,Right,Lateral,2174161635,1,44,8,83.7,8.8,87.5,44.2,24.49,3.8,p80146,Jordan Ayew,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p88900,Jack Stephens,t20,,0,p58376,Alex McCarthy,2174161625,0,13.2,53.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47979,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Lateral,2174162103,1,45,8,85.2,73.6,92,48.2,18.74,6.8,p128198,Sofiane Boufal,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p50471,James McArthur,t31,,1,p40836,Vicente Guaita,2174162135,0,8.6,54.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47980,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Deep,2174166653,2,45,44,99.5,99.5,95,52.4,32.5,-4.5,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174166653,1,NULL,NULL,,41,Punch,p40836,Vicente Guaita,t31,,0,p40836,Vicente Guaita,2174166687,0,5.3,49.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10588,f855414,Burnley v Chelsea,Chelsea,Burnley,t8,t90,1,1,NULL,drawing,Right,Early,1890960053,1,34,42,75.8,24.4,88.5,57.6,26.22,12.7,p41328,César Azpilicueta,Right,Successful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p18507,Diego Costa,t8,,1,p21205,Tom Heaton,1086053148,0,87.6,57.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10589,f855414,Burnley v Chelsea,Chelsea,Burnley,t8,t90,1,1,NULL,drawing,Left,Lateral,354835391,1,34,59,90.4,84.5,87.2,45.5,26.73,-3.2,p82263,Marcos Alonso,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p40616,Stephen Ward,t90,,1,p21205,Tom Heaton,2091746109,0,13.6,58.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10590,f855414,Burnley v Chelsea,Burnley,Chelsea,t90,t8,1,1,NULL,drawing,Right,Early,1915121817,1,35,46,77.8,8.8,86,32.7,18.39,8.2,p68983,Matthew Lowton,Right,Successful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,1,Pass,p28244,George Boyd,t90,,0,p60772,Thibaut Courtois,664246602,0,80.2,35.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47981,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,0,NULL,drawing,Left,Lateral,2174167083,2,46,51,89.1,96.5,93.9,58.2,26.63,4.8,p40146,Ryan Bertrand,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p40784,Mamadou Sakho,t31,,1,p40836,Vicente Guaita,2174167085,0,5.6,39.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47982,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,0,0,NULL,drawing,Right,Early,2174168209,2,49,14,77.8,27.9,90.6,48,19.17,12.8,p66975,Luka Milivojevic,Right,Successful,Assist,0,0,0,0,0,Crossed Freekick,2174168209,1,NULL,NULL,,44,Aerial Duel Won,p49413,James Tomkins,t31,,1,p58376,Alex McCarthy,2174168249,1,89.9,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47983,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Lateral,2174169011,2,50,42,87,14.9,80.3,62.3,33.11,-6.7,p200439,Che Adams,Right,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p132015,Pierre-Emile Højbjerg,t20,,0,p40836,Vicente Guaita,2174169015,1,80.3,57.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47984,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Lateral,2174170579,2,53,57,85.9,8.5,95.8,51.2,30.94,9.9,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,52,Keeper pick-up,p40836,Vicente Guaita,t31,,0,p40836,Vicente Guaita,2174170583,0,6.6,45.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47985,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Lateral,2174170579,2,53,57,85.9,8.5,95.8,51.2,30.94,9.9,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,52,Keeper pick-up,p40836,Vicente Guaita,t31,,0,p40836,Vicente Guaita,2174170583,0,6.6,45.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47986,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Left,Early,2174171341,2,55,37,71.4,85,86.7,54.9,26.04,15.3,p128198,Sofiane Boufal,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p49413,James Tomkins,t31,,0,p40836,Vicente Guaita,2174171359,0,14.1,41.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47987,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Left,Lateral,2174171467,2,55,55,85.8,85.9,87.3,82.3,2.92,1.5,p40146,Ryan Bertrand,Left,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p58786,Martin Kelly,t31,,0,p40836,Vicente Guaita,2174171465,0,12.3,16.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47988,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Left,Early,2174171553,2,56,6,79.4,96.2,96.6,53.6,34.2,17.2,p40146,Ryan Bertrand,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,52,Keeper pick-up,p40836,Vicente Guaita,t31,,0,p40836,Vicente Guaita,2174171551,0,3.5,45.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47989,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Deep,2174172415,2,57,48,99.5,0.5,92.7,50.7,35,-6.8,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174172415,1,NULL,NULL,,44,Aerial Duel Won,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174245257,0,8.8,48.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47990,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,1,0,NULL,winning,Right,Lateral,2174172587,2,58,6,86.5,24.9,85.9,50.9,17.76,-0.6,p82403,Wilfried Zaha,Right,Unsuccessful,,0,0,0,0,0,Open Play,,0,NULL,NULL,,8,Interception,p101178,James Ward-Prowse,t20,,0,p58376,Alex McCarthy,2174173183,0,14.4,53.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47991,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Lateral,2174173147,2,59,19,86.7,11,91.5,40.3,20.62,4.8,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p50471,James McArthur,t31,,0,p40836,Vicente Guaita,2174173197,0,9.1,64.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47992,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Lateral,2174173147,2,59,19,86.7,11,91.5,40.3,20.62,4.8,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p50471,James McArthur,t31,,0,p40836,Vicente Guaita,2174173197,0,9.1,64.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47993,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Left,Lateral,2174173347,2,59,45,89.1,92.7,96.1,40.1,36.65,7,p40146,Ryan Bertrand,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p173954,Jairo Riedewald,t31,,1,p40836,Vicente Guaita,2174173351,0,4.6,57.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47994,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Deep,2174173565,2,60,13,99.5,0.5,95.5,48.5,33.04,-4,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174173565,1,NULL,NULL,,12,Headed Clearance,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174173579,0,4.8,50.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47995,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Deep,2174173785,2,60,42,99.5,0.5,92.1,50.4,34.94,-7.4,p101178,James Ward-Prowse,Right,Successful,Keypass,0,0,0,0,0,Crossed Corner,2174173785,1,NULL,NULL,,44,Aerial Duel Won,p200439,Che Adams,t20,,1,p40836,Vicente Guaita,2174245505,1,91,52.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47996,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Early,2174176101,2,65,57,79.6,9.2,85.9,39.4,21.65,6.3,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,8,Interception,p50471,James McArthur,t31,,0,p40836,Vicente Guaita,2174176103,0,11,67.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29477,f1069751,VfL Wolfsburg v Hertha BSC,VfL Wolfsburg,Hertha BSC,t172,t162,0,0,NULL,drawing,Right,Early,2178591649,1,28,49,76.4,17.1,100,68.8,43.01,23.6,p119788,Renato Steffen,,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p218368,Josip Brekalo,t172,,NULL,p28087,Rune Jarstein,2178591657,NULL,100.7,69.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29487,f1069751,VfL Wolfsburg v Hertha BSC,VfL Wolfsburg,Hertha BSC,t172,t162,0,0,NULL,drawing,Right,Deep,2178659457,2,56,20,97.6,16.9,95.2,56.5,27.05,-2.4,p218368,Josip Brekalo,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p215002,Lukas Klünter,t162,,0,p28087,Rune Jarstein,2178659499,0,5,43.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
30733,f1069789,Hertha BSC v 1. FC Köln,1. FC Köln,Hertha BSC,t387,t162,1,0,NULL,winning,Right,Lateral,2185683837,1,19,27,92.4,12.7,94.1,49.9,25.36,1.7,p118542,Rafael Czichos,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,11,Claim,p28087,Rune Jarstein,t162,,0,p28087,Rune Jarstein,2185683845,0,6.2,50.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47997,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Right,Early,2174176101,2,65,57,79.6,9.2,85.9,39.4,21.65,6.3,p58822,Cédric Soares,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,8,Interception,p50471,James McArthur,t31,,0,p40836,Vicente Guaita,2174176103,0,11,67.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47998,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,0,1,NULL,losing,Left,Early,2174177167,2,68,47,73.7,82.3,92.4,43.1,33.14,18.7,p132015,Pierre-Emile Højbjerg,Right,Successful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p58822,Cédric Soares,t20,,1,p40836,Vicente Guaita,2174177179,0,91.8,44.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47999,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,1,0,NULL,winning,Left,Deep,2174178627,2,72,9,99.5,99.5,95.7,33.7,45.1,-3.8,p66975,Luka Milivojevic,Right,Successful,,0,0,0,0,0,Crossed Corner,2174178627,1,NULL,NULL,,44,Aerial Duel Won,p49413,James Tomkins,t31,,1,p58376,Alex McCarthy,2174178643,0,94.2,33.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48000,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,1,0,NULL,winning,Right,Deep,2174178871,2,72,48,99.5,0.5,100,34.6,23.29,0.5,p66975,Luka Milivojevic,Right,Unsuccessful,,0,0,0,1,0,Crossed Corner,2174178871,1,NULL,NULL,,5,Out,p66975,Luka Milivojevic,t31,,NULL,p58376,Alex McCarthy,2174178877,NULL,101.3,38.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48001,f1059899,Southampton v Crystal Palace,Crystal Palace,Southampton,t31,t20,1,1,NULL,drawing,Right,Early,2174179951,2,75,18,74.4,8.5,83,40.1,23.37,8.6,p80146,Jordan Ayew,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,1,Pass,p88900,Jack Stephens,t20,,1,p58376,Alex McCarthy,2174179975,0,8.2,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48002,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,1,1,NULL,drawing,Right,Deep,2174180745,2,77,5,99.5,0.5,91.6,50.1,34.86,-7.9,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174180745,1,NULL,NULL,,44,Aerial Duel Won,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174180749,0,8,48.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48003,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,1,1,NULL,drawing,Left,Lateral,2174181539,2,78,47,91.2,77.2,91.6,76,0.92,0.4,p431131,Moussa Djenepo,Right,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p49413,James Tomkins,t31,,0,p40836,Vicente Guaita,2174181563,0,8.1,23.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48004,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,1,1,NULL,drawing,Left,Deep,2174181833,2,79,28,99.6,99.3,95.2,58.4,28.3,-4.4,p101178,James Ward-Prowse,Right,Successful,Keypass,0,0,0,0,0,Crossed Corner,2174181833,1,NULL,NULL,,15,Attempt Saved,p84939,Danny Ings,t20,,1,p40836,Vicente Guaita,2174181835,1,95.2,58.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48005,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,1,1,NULL,drawing,Left,Early,2174182243,2,80,15,65.4,74.5,93.8,33.7,40.71,28.4,p132015,Pierre-Emile Højbjerg,Right,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p58822,Cédric Soares,t20,,1,p40836,Vicente Guaita,2174182249,1,93.8,33.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48006,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,1,1,NULL,drawing,Left,Lateral,2174182551,2,81,6,86.6,75.6,90.4,54.5,14.94,3.8,p431131,Moussa Djenepo,Right,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,13,Miss,p84939,Danny Ings,t20,,1,p40836,Vicente Guaita,2174182559,1,91.2,54.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48007,f1059899,Southampton v Crystal Palace,Southampton,Crystal Palace,t20,t31,1,1,NULL,drawing,Left,Early,2174184857,2,86,20,76.4,84.2,90.7,50.1,27.67,14.3,p101178,James Ward-Prowse,Right,Unsuccessful,,0,0,0,0,0,2nd Phase From Freekick Shot Situation,2174184803,1,NULL,NULL,2174184857,12,Headed Clearance,p49413,James Tomkins,t31,,1,p40836,Vicente Guaita,2174184887,0,7.6,46.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
